trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
432,False,"{'a': 0.002, 'e': 0.11527836319047394}",20,11,-18.493399237444212,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
433,False,"{'a': 0.002, 'e': 0.11470197137452157}",20,13,11.036058068666895,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.002, 'e': 0.11412846151764895}",35,21,26.880282099149927,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.002, 'e': 0.11355781921006071}",35,8,52.380656161151144,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.002, 'e': 0.1129900301140104}",20,12,4.366773877991987,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
437,False,"{'a': 0.002, 'e': 0.11242507996344035}",30,11,33.34048135603032,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.002, 'e': 0.11186295456362315}",35,12,27.133454095209082,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
439,False,"{'a': 0.002, 'e': 0.11130363979080503}",25,14,24.465379390301145,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.002, 'e': 0.110747121591851}",30,13,32.956866584691504,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.002, 'e': 0.11019338598389175}",20,6,-13.938558766846828,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
442,False,"{'a': 0.002, 'e': 0.10964241905397229}",25,20,6.633181023380611,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.002, 'e': 0.10909420695870244}",25,4,28.1091212055288,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
444,False,"{'a': 0.002, 'e': 0.10854873592390892}",30,0,34.60967060929847,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",1
445,False,"{'a': 0.002, 'e': 0.10800599224428938}",20,14,1.3024020769707136,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
446,False,"{'a': 0.002, 'e': 0.10746596228306793}",20,14,10.21684207922398,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.002, 'e': 0.10692863247165259}",30,18,-20.645480857520205,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
448,False,"{'a': 0.002, 'e': 0.10639398930929432}",25,5,30.51836072465551,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.002, 'e': 0.10586201936274785}",20,10,17.495528382713037,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.002, 'e': 0.1053327092659341}",20,9,21.116835193572275,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.002, 'e': 0.10480604571960443}",30,4,34.24885071284107,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
452,False,"{'a': 0.002, 'e': 0.10428201549100642}",25,16,16.826170383662365,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.002, 'e': 0.10376060541355138}",20,1,28.65412334335976,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.002, 'e': 0.10324180238648363}",20,9,11.858502017451375,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.002, 'e': 0.10272559337455121}",20,0,30.642090815498324,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.002, 'e': 0.10221196540767845}",25,13,21.224246282056892,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.002, 'e': 0.10170090558064006}",25,8,28.38447179343372,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.002, 'e': 0.10119240105273686}",20,14,0.5741578016905977,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
459,False,"{'a': 0.002, 'e': 0.10068643904747317}",30,12,30.409314897370365,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.002, 'e': 0.1001830068522358}",30,14,21.400546375937456,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.002, 'e': 0.09968209181797462}",25,10,18.57430606151543,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
462,False,"{'a': 0.002, 'e': 0.09918368135888475}",25,11,27.702274767231597,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.002, 'e': 0.09868776295209034}",20,6,1.99982297126643,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
464,False,"{'a': 0.002, 'e': 0.09819432413732988}",25,12,-15.194300844875992,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
465,False,"{'a': 0.002, 'e': 0.09770335251664322}",20,15,9.113752990308296,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.002, 'e': 0.09721483575406001}",30,2,42.14985922254644,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.002, 'e': 0.09672876157528972}",25,0,22.92946688117988,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
468,False,"{'a': 0.002, 'e': 0.09624511776741326}",35,20,28.509995650946607,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.002, 'e': 0.0957638921785762}",20,14,9.78517528502178,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.002, 'e': 0.09528507271768331}",25,13,24.419236001201618,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.002, 'e': 0.0948086473540949}",25,16,20.427526959343158,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.002, 'e': 0.09433460411732442}",30,21,1.9982085449018128,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.002, 'e': 0.0938629310967378}",20,5,-0.21700220880950916,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
474,False,"{'a': 0.002, 'e': 0.09339361644125412}",30,21,13.050730179964136,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.002, 'e': 0.09292664835904783}",25,13,10.127397130478018,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
476,False,"{'a': 0.002, 'e': 0.0924620151172526}",25,9,20.383487657259863,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.002, 'e': 0.09199970504166634}",20,10,9.63340271990505,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
478,False,"{'a': 0.002, 'e': 0.091539706516458}",20,1,33.23644106114925,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.002, 'e': 0.09108200798387571}",30,18,24.392871549510733,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.002, 'e': 0.09062659794395633}",25,14,18.127225785523148,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.002, 'e': 0.09017346495423655}",25,14,14.48222450426943,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.002, 'e': 0.08972259762946537}",20,8,25.048116537558272,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.002, 'e': 0.08927398464131804}",20,0,-22.84847893941723,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
484,False,"{'a': 0.002, 'e': 0.08882761471811144}",20,11,13.268118493834258,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.002, 'e': 0.0883834766445209}",25,7,26.688269082490987,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.002, 'e': 0.08794155926129829}",25,14,18.373278181054992,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.002, 'e': 0.0875018514649918}",20,13,8.593360718157811,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.002, 'e': 0.08706434220766683}",20,0,32.0065444600839,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
489,False,"{'a': 0.002, 'e': 0.0866290204966285}",25,4,29.685321358220687,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.002, 'e': 0.08619587539414536}",30,14,31.730627214196137,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.002, 'e': 0.08576489601717463}",20,13,15.539918153392902,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.002, 'e': 0.08533607153708876}",20,0,17.01634430502706,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
493,False,"{'a': 0.002, 'e': 0.08490939117940331}",25,0,17.223930509068413,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
494,False,"{'a': 0.002, 'e': 0.0844848442235063}",20,5,28.72300234574297,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.002, 'e': 0.08406242000238877}",35,0,19.992021016746445,"{0: 31, 1: 2, 2: 2, 3: 0, 4: 0}",0
496,False,"{'a': 0.002, 'e': 0.08364210790237682}",20,16,9.852738278724072,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.002, 'e': 0.08322389736286494}",25,16,4.313968288048994,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
498,False,"{'a': 0.002, 'e': 0.0828077778760506}",20,12,14.929812946984624,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.002, 'e': 0.08239373898667036}",20,8,22.59388853939329,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.002, 'e': 0.081981770291737}",20,5,25.097543953871465,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.002, 'e': 0.08157186144027832}",20,0,33.250622011814976,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
502,False,"{'a': 0.002, 'e': 0.08116400213307692}",20,12,1.2156674464108996,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
503,False,"{'a': 0.002, 'e': 0.08075818212241154}",30,13,33.82544875188637,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.002, 'e': 0.08035439121179949}",25,7,21.867801719244532,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
505,False,"{'a': 0.002, 'e': 0.07995261925574049}",25,0,35.20668383574223,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
506,False,"{'a': 0.002, 'e': 0.07955285615946178}",25,16,16.056469140386643,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.002, 'e': 0.07915509187866447}",25,11,26.216095232619733,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.002, 'e': 0.07875931641927116}",30,11,22.188424685847643,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
509,False,"{'a': 0.002, 'e': 0.0783655198371748}",20,9,21.077505714039646,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.002, 'e': 0.07797369223798892}",25,9,27.323885474330844,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.002, 'e': 0.07758382377679898}",20,15,-13.518507943320863,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
512,False,"{'a': 0.002, 'e': 0.07719590465791498}",20,12,7.023835088296883,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
513,False,"{'a': 0.002, 'e': 0.07680992513462541}",25,11,21.003141371963753,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.002, 'e': 0.07642587550895227}",20,2,-0.13158801666325504,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
515,False,"{'a': 0.002, 'e': 0.07604374613140752}",25,7,18.35061129749436,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
516,False,"{'a': 0.002, 'e': 0.07566352740075048}",25,10,23.753805092786244,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.002, 'e': 0.07528520976374672}",25,10,22.25891172424701,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.002, 'e': 0.074908783714928}",30,15,21.001642393383218,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.002, 'e': 0.07453423979635335}",30,7,38.761427917315416,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.002, 'e': 0.07416156859737158}",20,10,17.262671619670726,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.002, 'e': 0.07379076075438473}",30,0,14.438913178730964,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
522,False,"{'a': 0.002, 'e': 0.0734218069506128}",25,18,15.101120558420144,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.002, 'e': 0.07305469791585974}",30,4,18.47000718360955,"{0: 25, 1: 0, 2: 0, 3: 1, 4: 0}",1
524,False,"{'a': 0.002, 'e': 0.07268942442628044}",30,12,23.74832183472666,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
525,False,"{'a': 0.002, 'e': 0.07232597730414904}",30,24,11.240404283791438,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.002, 'e': 0.07196434741762829}",30,12,30.73359204589028,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.002, 'e': 0.07160452568054015}",20,6,20.26688698426473,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.002, 'e': 0.07124650305213745}",30,16,17.20052278752625,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.002, 'e': 0.07089027053687676}",25,8,29.918473272485983,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.002, 'e': 0.07053581918419238}",20,9,8.743510107041327,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.002, 'e': 0.07018314008827141}",25,17,15.091373577908753,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.002, 'e': 0.06983222438783006}",20,9,20.615818196947295,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.002, 'e': 0.0694830632658909}",30,13,29.383728770597077,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.002, 'e': 0.06913564794956145}",30,10,34.1653169170992,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.002, 'e': 0.06878996970981364}",20,14,12.710043946273181,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.002, 'e': 0.06844601986126457}",25,12,6.338328816156828,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
537,False,"{'a': 0.002, 'e': 0.06810378976195826}",20,11,-28.132494582491677,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
538,False,"{'a': 0.002, 'e': 0.06776327081314847}",20,6,17.065828521860652,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
539,False,"{'a': 0.002, 'e': 0.06742445445908272}",30,17,22.57163202702063,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.002, 'e': 0.06708733218678731}",20,4,21.985717129368663,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.002, 'e': 0.06675189552585337}",25,15,13.726793985355933,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.002, 'e': 0.06641813604822411}",20,5,22.69175677517162,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.002, 'e': 0.06608604536798299}",20,7,10.756016572136527,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
544,False,"{'a': 0.002, 'e': 0.06575561514114306}",20,16,7.017605292299891,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.002, 'e': 0.06542683706543735}",20,10,20.46829076069366,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.002, 'e': 0.06509970288011016}",20,11,15.904883458798343,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.002, 'e': 0.06477420436570962}",20,7,23.99609826136487,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.002, 'e': 0.06445033334388106}",35,18,29.539379307950252,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.002, 'e': 0.06412808167716166}",20,8,23.059296903581668,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.002, 'e': 0.06380744126877586}",20,3,24.721830958976422,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.002, 'e': 0.06348840406243197}",30,18,20.646403222773973,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.002, 'e': 0.0631709620421198}",20,12,12.727465540029884,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.002, 'e': 0.06285510723190921}",20,7,11.764511913713093,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
554,False,"{'a': 0.002, 'e': 0.06254083169574966}",30,19,20.22710145383757,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.002, 'e': 0.062228127537270916}",25,12,13.938001885271786,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
556,False,"{'a': 0.002, 'e': 0.06191698689958456}",20,12,2.4074248532627442,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
557,False,"{'a': 0.002, 'e': 0.061607401965086635}",20,3,7.418202607082347,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
558,False,"{'a': 0.002, 'e': 0.061299364955261205}",25,14,23.338810005621035,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.002, 'e': 0.0609928681304849}",20,14,10.624661390001778,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.002, 'e': 0.06068790378983247}",20,0,31.4448295804737,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
561,False,"{'a': 0.002, 'e': 0.06038446427088331}",20,6,23.985483492077655,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.002, 'e': 0.060082541949528896}",20,8,18.66342585255673,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.002, 'e': 0.05978212923978125}",25,10,25.272892040511536,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.002, 'e': 0.05948321859358234}",20,10,4.4625128842178565,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
565,False,"{'a': 0.002, 'e': 0.05918580250061443}",25,13,-1.3407992344802313,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
566,False,"{'a': 0.002, 'e': 0.05888987348811136}",25,11,26.63626696876146,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.002, 'e': 0.0585954241206708}",20,8,17.475165865813167,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.002, 'e': 0.058302447000067446}",25,0,38.355953485936666,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
569,False,"{'a': 0.002, 'e': 0.05801093476506711}",25,9,28.430243557367778,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.002, 'e': 0.05772088009124177}",25,20,10.904836602546371,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.002, 'e': 0.057432275690785566}",25,7,26.439043590976432,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.002, 'e': 0.05714511431233164}",20,11,13.877589063397169,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.002, 'e': 0.05685938874076998}",30,16,11.67517357442496,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
574,False,"{'a': 0.002, 'e': 0.05657509179706613}",20,6,22.660156408480827,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.002, 'e': 0.0562922163380808}",20,3,24.486884459179198,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.002, 'e': 0.05601075525639039}",25,2,26.79016262780642,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
577,False,"{'a': 0.002, 'e': 0.05573070148010844}",20,0,10.804120382929629,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
578,False,"{'a': 0.002, 'e': 0.0554520479727079}",20,15,12.728293028169803,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.002, 'e': 0.05517478773284436}",25,9,-36.88279564682476,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 1}",1
580,False,"{'a': 0.002, 'e': 0.05489891379418013}",20,15,7.448474267140263,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.002, 'e': 0.054624419225209234}",20,10,18.48669257942568,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.002, 'e': 0.05435129712908319}",20,13,0.8184588613550661,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
583,False,"{'a': 0.002, 'e': 0.05407954064343777}",20,0,18.56706284766026,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
584,False,"{'a': 0.002, 'e': 0.053809142940220586}",20,12,15.1528563829425,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.002, 'e': 0.05354009722551948}",20,5,26.23072712224709,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.002, 'e': 0.05327239673939188}",25,11,-14.215409738358641,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
587,False,"{'a': 0.002, 'e': 0.053006034755694924}",25,20,9.313260261937568,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.002, 'e': 0.05274100458191645}",25,12,18.15899078944736,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.002, 'e': 0.05247729955900687}",20,12,14.553818916542127,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.002, 'e': 0.05221491306121183}",20,0,21.244462345220608,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
591,False,"{'a': 0.002, 'e': 0.05195383849590577}",25,11,21.03457136332453,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.002, 'e': 0.051694069303426245}",20,0,29.068826529469657,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
593,False,"{'a': 0.002, 'e': 0.051435598956909113}",20,9,22.643128111920035,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.002, 'e': 0.05117842096212456}",20,0,17.43270627022477,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
595,False,"{'a': 0.002, 'e': 0.050922528857313944}",20,10,18.930904606400418,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.002, 'e': 0.050667916213027374}",20,7,24.773990769426828,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.002, 'e': 0.050414576631962235}",25,16,-23.11107601035769,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
598,False,"{'a': 0.002, 'e': 0.05016250374880243}",25,13,22.853483170466397,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.002, 'e': 0.04991169123005841}",20,8,-0.7828423515006471,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
600,False,"{'a': 0.002, 'e': 0.049662132773908116}",25,11,1.8594008783742666,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
601,False,"{'a': 0.002, 'e': 0.04941382211003858}",25,13,21.03560832625297,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.002, 'e': 0.04916675299948838}",30,11,-6.519937230495448,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
603,False,"{'a': 0.002, 'e': 0.04892091923449094}",20,13,13.806739281480493,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.002, 'e': 0.04867631463831849}",25,12,20.65917461732296,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.002, 'e': 0.048432933065126894}",25,18,14.075028571132288,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.002, 'e': 0.04819076839980126}",25,14,20.908229414785595,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.002, 'e': 0.047949814557802256}",20,6,21.099097417475416,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.002, 'e': 0.04771006548501324}",25,0,21.3101204995797,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
609,False,"{'a': 0.002, 'e': 0.04747151515758818}",20,10,13.91528995305464,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.002, 'e': 0.04723415758180024}",25,14,-25.224095749774975,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
611,False,"{'a': 0.002, 'e': 0.046997986793891236}",25,20,11.216742128419526,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.002, 'e': 0.046762996859921774}",20,11,16.66194921113102,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.002, 'e': 0.04652918187562217}",20,11,17.446653267874698,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.002, 'e': 0.04629653596624406}",20,7,23.900656361776427,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.002, 'e': 0.04606505328641284}",20,7,7.526977409469519,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
616,False,"{'a': 0.002, 'e': 0.04583472801998077}",20,6,18.575336040081666,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
