trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
553,False,"{'a': 0.002, 'e': 0.06285510723190921}",25,17,16.01650911854423,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.002, 'e': 0.06254083169574966}",20,8,15.7097578457458,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.002, 'e': 0.062228127537270916}",20,12,16.39295316257003,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.002, 'e': 0.06191698689958456}",30,19,0.5021304835306113,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
557,False,"{'a': 0.002, 'e': 0.061607401965086635}",25,3,-1.084257371265013,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
558,False,"{'a': 0.002, 'e': 0.061299364955261205}",25,12,26.18437298798872,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.002, 'e': 0.0609928681304849}",30,18,12.225109533828642,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
560,False,"{'a': 0.002, 'e': 0.06068790378983247}",30,19,10.722074856470027,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
561,False,"{'a': 0.002, 'e': 0.06038446427088331}",30,18,13.964048478421686,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
562,False,"{'a': 0.002, 'e': 0.060082541949528896}",20,11,14.410505833503402,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.002, 'e': 0.05978212923978125}",25,5,29.977228436916878,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.002, 'e': 0.05948321859358234}",25,12,20.25971655185619,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.002, 'e': 0.05918580250061443}",20,12,-6.634390987690141,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
566,False,"{'a': 0.002, 'e': 0.05888987348811136}",20,15,8.850927906046337,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.002, 'e': 0.0585954241206708}",25,13,20.063335659472845,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.002, 'e': 0.058302447000067446}",20,12,15.583592126350926,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.002, 'e': 0.05801093476506711}",20,12,1.4569858162625082,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
570,False,"{'a': 0.002, 'e': 0.05772088009124177}",25,19,10.227719123416222,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.002, 'e': 0.057432275690785566}",25,13,11.578557212503075,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
572,False,"{'a': 0.002, 'e': 0.05714511431233164}",25,19,9.93379031075525,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.002, 'e': 0.05685938874076998}",25,20,6.417031111234399,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.002, 'e': 0.05657509179706613}",20,7,25.27585153447661,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.002, 'e': 0.0562922163380808}",25,10,15.29410766238925,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
576,False,"{'a': 0.002, 'e': 0.05601075525639039}",25,16,3.719480978518768,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
577,False,"{'a': 0.002, 'e': 0.05573070148010844}",25,13,17.908117119476056,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.002, 'e': 0.0554520479727079}",30,12,38.509334020063676,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.002, 'e': 0.05517478773284436}",25,11,24.176116398533278,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.002, 'e': 0.05489891379418013}",20,11,17.69890896343902,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.002, 'e': 0.054624419225209234}",20,10,16.663209758357844,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.002, 'e': 0.05435129712908319}",20,0,27.884626480513646,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
583,False,"{'a': 0.002, 'e': 0.05407954064343777}",30,15,28.77357399905014,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.002, 'e': 0.053809142940220586}",20,0,32.4681987914297,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
585,False,"{'a': 0.002, 'e': 0.05354009722551948}",20,12,14.662517130915452,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.002, 'e': 0.05327239673939188}",20,13,3.577174232369476,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
587,False,"{'a': 0.002, 'e': 0.053006034755694924}",35,13,-2.767020062521603,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
588,False,"{'a': 0.002, 'e': 0.05274100458191645}",25,9,12.76633170019631,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
589,False,"{'a': 0.002, 'e': 0.05247729955900687}",20,14,10.846892612537424,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.002, 'e': 0.05221491306121183}",20,0,27.148944750449733,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
591,False,"{'a': 0.002, 'e': 0.05195383849590577}",30,12,30.326245373230837,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.002, 'e': 0.051694069303426245}",25,8,30.404479669899423,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.002, 'e': 0.051435598956909113}",20,0,29.14673139276522,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
594,False,"{'a': 0.002, 'e': 0.05117842096212456}",30,3,30.62442763701582,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
595,False,"{'a': 0.002, 'e': 0.050922528857313944}",30,16,25.202643640571782,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.002, 'e': 0.050667916213027374}",30,17,23.119550717854413,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.002, 'e': 0.050414576631962235}",20,11,17.680435825077883,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.002, 'e': 0.05016250374880243}",30,11,33.05475016588242,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.002, 'e': 0.04991169123005841}",25,18,12.105421774392157,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.002, 'e': 0.049662132773908116}",20,9,23.594159382841994,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.002, 'e': 0.04941382211003858}",25,10,30.549762202915932,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.002, 'e': 0.04916675299948838}",25,18,13.674368526518663,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.002, 'e': 0.04892091923449094}",25,13,22.56773175931306,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.002, 'e': 0.04867631463831849}",30,8,24.762376846135716,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
605,False,"{'a': 0.002, 'e': 0.048432933065126894}",35,18,29.517940384379855,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.002, 'e': 0.04819076839980126}",30,22,16.13543646434049,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.002, 'e': 0.047949814557802256}",20,7,24.591559181408915,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.002, 'e': 0.04771006548501324}",30,15,27.081864133070127,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.002, 'e': 0.04747151515758818}",20,9,22.682660555067432,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.002, 'e': 0.04723415758180024}",20,0,31.223850329858156,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
611,False,"{'a': 0.002, 'e': 0.046997986793891236}",30,16,19.834159006966544,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.002, 'e': 0.046762996859921774}",20,6,-3.031895172989249,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
613,False,"{'a': 0.002, 'e': 0.04652918187562217}",25,7,24.970873072577348,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.002, 'e': 0.04629653596624406}",20,0,11.091378075366658,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
615,False,"{'a': 0.002, 'e': 0.04606505328641284}",25,13,21.432769070959246,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.002, 'e': 0.04583472801998077}",20,9,19.09909668084646,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.002, 'e': 0.04560555437988087}",25,20,11.445555264166877,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.002, 'e': 0.045377526607981465}",20,13,13.458692578876493,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.002, 'e': 0.04515063897494156}",20,10,17.804962092191232,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
620,False,"{'a': 0.002, 'e': 0.04492488578006685}",20,0,10.587180085191928,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
621,False,"{'a': 0.002, 'e': 0.04470026135116652}",20,14,12.78510846002902,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.002, 'e': 0.04447676004441068}",25,3,39.820941201079265,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.002, 'e': 0.044254376244188626}",20,1,19.00770179788242,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
624,False,"{'a': 0.002, 'e': 0.04403310436296768}",30,18,20.866510995055627,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.002, 'e': 0.043812938841152844}",25,18,15.42323392464726,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.002, 'e': 0.043593874146947084}",25,15,-4.287052369407098,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
627,False,"{'a': 0.002, 'e': 0.043375904776212344}",25,13,13.62282065105515,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.002, 'e': 0.043159025252331285}",20,10,20.31478630170466,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.002, 'e': 0.042943230126069626}",35,26,15.477893621296527,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.002, 'e': 0.04272851397543928}",20,9,22.930079599824868,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.002, 'e': 0.04251487140556208}",25,7,-12.7052132219298,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
632,False,"{'a': 0.002, 'e': 0.04230229704853427}",30,17,23.672789566282088,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.002, 'e': 0.0420907855632916}",20,11,15.367570478922488,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.002, 'e': 0.041880331635475145}",25,18,13.172032583836355,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.002, 'e': 0.041670929977297766}",25,14,7.932354139422943,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
636,False,"{'a': 0.002, 'e': 0.04146257532741128}",25,15,19.4394031530564,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.002, 'e': 0.04125526245077422}",25,11,29.988917380789925,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.002, 'e': 0.04104898613852035}",30,15,25.71383426655386,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.002, 'e': 0.040843741207827744}",20,6,26.409582514564093,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.002, 'e': 0.04063952250178861}",20,5,28.733673313092172,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.002, 'e': 0.040436324889279666}",30,0,35.410709625978306,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
642,False,"{'a': 0.002, 'e': 0.040234143264833266}",20,6,23.606788574784893,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.002, 'e': 0.0400329725485091}",30,16,24.63015003982645,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.002, 'e': 0.03983280768576655}",30,10,36.72299021783835,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.002, 'e': 0.03963364364733772}",25,0,33.42448001741661,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
646,False,"{'a': 0.002, 'e': 0.03943547542910103}",25,14,19.27819920622433,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.002, 'e': 0.03923829805195553}",35,18,11.560454444425826,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
648,False,"{'a': 0.002, 'e': 0.03904210656169575}",20,13,12.73753531280835,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.002, 'e': 0.03884689602888727}",25,11,24.400112868676732,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.002, 'e': 0.038652661548742834}",20,8,7.872225059199501,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
651,False,"{'a': 0.002, 'e': 0.03845939824099912}",20,6,23.517850529860436,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.002, 'e': 0.03826710124979413}",20,15,-1.6845414878188751,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
653,False,"{'a': 0.002, 'e': 0.038075765743545154}",25,9,24.271075125943746,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.002, 'e': 0.03788538691482743}",30,15,29.01195122266404,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.002, 'e': 0.03769595998025329}",20,12,-6.314336666199014,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
656,False,"{'a': 0.002, 'e': 0.03750748018035202}",25,8,30.940049637740948,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.002, 'e': 0.03731994277945026}",25,15,16.989594060161053,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.002, 'e': 0.037133343065553014}",25,3,25.82734643307237,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.002, 'e': 0.03694767635022524}",25,11,28.502779818331,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.002, 'e': 0.03676293796847412}",25,12,15.104522207129289,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
661,False,"{'a': 0.002, 'e': 0.03657912327863175}",20,15,9.483130101714995,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.002, 'e': 0.036396227662238594}",25,17,12.71636556488776,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.002, 'e': 0.0362142465239274}",30,23,11.688119159407055,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.002, 'e': 0.03603317529130776}",20,6,-19.051049963765408,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
665,False,"{'a': 0.002, 'e': 0.03585300941485122}",30,13,30.927817262173626,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.002, 'e': 0.03567374436777696}",20,12,13.490923777796983,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.002, 'e': 0.035495375645938076}",25,15,20.60876645370481,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.002, 'e': 0.03531789876770839}",20,9,21.861221621643285,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.002, 'e': 0.035141309273869846}",25,13,21.466178065490006,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.002, 'e': 0.034965602727500496}",25,16,14.537620519817462,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.002, 'e': 0.03479077471386299}",30,18,23.520653503908285,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.002, 'e': 0.03461682084029368}",25,11,29.245920429323597,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.002, 'e': 0.03444373673609221}",20,10,19.571792764080982,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.002, 'e': 0.03427151805241175}",20,8,22.449097777612625,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.002, 'e': 0.03410016046214969}",20,16,7.724246437561884,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.002, 'e': 0.03392965965983894}",30,23,12.25892155473764,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.002, 'e': 0.03376001136153975}",20,1,28.574261258055376,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.002, 'e': 0.03359121130473205}",20,12,12.32154155833793,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.002, 'e': 0.03342325524820839}",25,8,31.84620746443359,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.002, 'e': 0.033256138971967344}",25,19,10.593657737498075,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.002, 'e': 0.03308985827710751}",20,16,9.441258479500474,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.002, 'e': 0.03292440898572197}",20,11,15.671475640189563,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.002, 'e': 0.03275978694079336}",20,12,16.23909030895333,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.002, 'e': 0.03259598800608939}",20,8,22.503128784010357,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.002, 'e': 0.03243300806605895}",20,8,13.219278099063942,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
686,False,"{'a': 0.002, 'e': 0.032270843025728656}",20,6,28.917567057839143,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.002, 'e': 0.03210948881060001}",20,6,18.31671985504584,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.002, 'e': 0.03194894136654701}",25,14,23.381529183395234,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.002, 'e': 0.031789196659714275}",20,11,19.04266843642557,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.002, 'e': 0.0316302506764157}",30,22,16.920395378708285,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.002, 'e': 0.031472099423033625}",25,20,8.643448221992275,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.002, 'e': 0.031314738925918455}",25,10,23.96834930600938,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.002, 'e': 0.031158165231288865}",20,12,13.804042029580515,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.002, 'e': 0.03100237440513242}",20,11,17.624981325846843,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.002, 'e': 0.030847362533106756}",25,20,11.71868285745495,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.002, 'e': 0.030693125720441222}",20,16,8.611586705577047,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.002, 'e': 0.030539660091839015}",30,21,11.279710719544866,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.002, 'e': 0.03038696179137982}",20,12,13.687614002717119,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.002, 'e': 0.030235026982422922}",20,5,20.0325678044463,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.002, 'e': 0.030083851847510806}",20,15,11.881278914190798,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.002, 'e': 0.029933432588273252}",20,8,21.734559895522025,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.002, 'e': 0.029783765425331888}",25,10,26.325129868303037,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.002, 'e': 0.029634846598205228}",20,7,22.451731000814156,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.002, 'e': 0.0294866723652142}",20,5,27.895803630809194,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.002, 'e': 0.02933923900338813}",20,14,11.80177876551088,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.002, 'e': 0.029192542808371188}",20,16,8.965995503300459,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.002, 'e': 0.02904658009432933}",20,13,16.41541621973832,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.002, 'e': 0.028901347193857688}",25,3,33.975331280581706,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.002, 'e': 0.028756840457888396}",20,11,18.62261147902684,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.002, 'e': 0.028613056255598956}",30,15,25.49401819153455,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.002, 'e': 0.02846999097432096}",20,8,10.681093295660933,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
712,False,"{'a': 0.002, 'e': 0.028327641019449356}",25,10,30.137863567941082,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.002, 'e': 0.028186002814352108}",25,12,25.804904114549934,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.002, 'e': 0.028045072800280346}",25,12,11.484845202978256,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
715,False,"{'a': 0.002, 'e': 0.027904847436278947}",20,10,17.860679662734633,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.002, 'e': 0.027765323199097552}",20,16,7.83322993275468,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.002, 'e': 0.027626496583102064}",25,17,16.668828764115744,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.002, 'e': 0.027488364100186555}",20,13,11.058938024518696,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.002, 'e': 0.02735092227968562}",25,17,13.818736046963984,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.002, 'e': 0.02721416766828719}",20,9,18.96405073120364,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.002, 'e': 0.027078096829945757}",20,8,24.768938651595505,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.002, 'e': 0.026942706345796028}",20,15,11.825994457020212,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.002, 'e': 0.026807992814067046}",20,10,17.707826707588133,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.002, 'e': 0.026673952849996713}",20,16,8.282913605459258,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.002, 'e': 0.02654058308574673}",20,2,32.31123841293695,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.002, 'e': 0.026407880170317994}",25,7,27.747898053383146,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.002, 'e': 0.026275840769466402}",25,6,34.309762290688376,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.002, 'e': 0.026144461565619073}",20,6,21.154094056914566,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.002, 'e': 0.026013739257790977}",25,8,31.001027760471107,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.002, 'e': 0.02588367056150202}",20,13,11.42741375752119,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.002, 'e': 0.02575425220869451}",25,9,17.035461528933002,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.002, 'e': 0.025625480947651037}",25,13,21.44540402461122,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.002, 'e': 0.025497353542912785}",30,22,11.614891743378552,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.002, 'e': 0.02536986677519822}",20,11,15.422483263881814,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.002, 'e': 0.02524301744132223}",20,10,-3.8913529971343612,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
736,False,"{'a': 0.002, 'e': 0.025116802354115616}",20,0,33.48673107932453,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
737,False,"{'a': 0.002, 'e': 0.024991218342345037}",25,16,16.862763804470625,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.002, 'e': 0.024866262250633313}",20,13,12.787550721798802,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
